"","taxon.name","cartodb_id","comarca","provincia","nom_comar","sup_comar","geometry"
"3030","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1228079, 41.3890174)
"3031","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1228407, 41.3889582)
"3032","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1451701, 41.3955574)
"3033","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1472279, 41.3967707)
"3034","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.144375, 41.3951843)
"3035","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.144676, 41.3952642)
"3036","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1438245, 41.3948639)
"3037","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1461595, 41.3962341)
"3038","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1446345, 41.3953295)
"3039","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1451218, 41.3956071)
"3040","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1451034, 41.3955203)
"3041","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1449831, 41.3955325)
"3042","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1471876, 41.3968435)
"3043","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1442049, 41.3950836)
"3044","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1450005, 41.3979834)
"3045","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1461561, 41.3961362)
"3046","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1440166, 41.394881)
"3047","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1462089, 41.3961665)
"3048","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.143497, 41.3969024)
"3049","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1447705, 41.3954094)
"3050","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1458699, 41.396061)
"3051","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.136402, 41.3923443)
"3052","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1493009, 41.3943335)
"3053","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1417827, 41.4000071)
"3054","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1386191, 41.4022107)
"3055","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.142047, 41.3998111)
"3056","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1391676, 41.3970169)
"3057","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1487353, 41.3946113)
"3058","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.139581, 41.3970169)
"3059","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1435321, 41.3986965)
"3060","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1414559, 41.4002484)
"3061","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1488744, 41.3978135)
"3062","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1483165, 41.397486)
"3063","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1418488, 41.3999582)
"3064","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1389303, 41.4019894)
"3065","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1452546, 41.397256)
"3066","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1368422, 41.3926503)
"3067","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1443558, 41.3986551)
"3068","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1408229, 41.4005707)
"3069","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1426596, 41.3992072)
"3070","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1450595, 41.3941873)
"3071","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1448943, 41.3943157)
"3072","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1361443, 41.3970298)
"3073","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1417072, 41.3999102)
"3074","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1514517, 41.3993412)
"3075","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1425333, 41.3973465)
"3076","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1413896, 41.400298)
"3077","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1397867, 41.396926)
"3078","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1493812, 41.3973377)
"3079","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1465892, 41.3962401)
"3080","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1402998, 41.4011155)
"3081","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1340752, 41.3962351)
"3082","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1505872, 41.3988265)
"3083","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1375787, 41.3926543)
"3084","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1462297, 41.3966624)
"3085","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1419809, 41.3998602)
"3086","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1403615, 41.4010694)
"3087","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1435746, 41.3986607)
"3088","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1391027, 41.4020104)
"3089","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1394732, 41.4015657)
"3090","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1480752, 41.4006658)
"3091","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1442993, 41.3979722)
"3092","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1429866, 41.3991168)
"3093","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1446879, 41.3944762)
"3094","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1472636, 41.3957288)
"3095","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1384261, 41.4023595)
"3096","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1454444, 41.3976122)
"3097","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1449903, 41.3976034)
"3098","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1425044, 41.396285)
"3099","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1475803, 41.4003501)
"3100","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1490335, 41.3945383)
"3101","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1416033, 41.3999867)
"3102","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1500867, 41.3985299)
"3103","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1377647, 41.392697)
"3104","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1437603, 41.395201)
"3105","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1342778, 41.3962375)
"3106","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1452245, 41.3940589)
"3107","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1480455, 41.4006955)
"3108","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1472974, 41.3958504)
"3109","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1472117, 41.3959155)
"3110","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.144192, 41.3980527)
"3111","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1473329, 41.3956733)
"3112","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1492013, 41.3980044)
"3113","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1374764, 41.3968696)
"3114","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1518403, 41.3995734)
"3115","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1386365, 41.402351)
"3116","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.139359, 41.4016712)
"3117","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1482548, 41.3951272)
"3118","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1394844, 41.3970212)
"3119","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1496135, 41.3982512)
"3120","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1437183, 41.3952336)
"3121","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1455606, 41.39702)
"3122","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1451007, 41.3941551)
"3123","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1403614, 41.4032989)
"3124","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1381656, 41.4025561)
"3125","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1404851, 41.4009773)
"3126","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1387372, 41.4022811)
"3127","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1448117, 41.3943798)
"3128","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1492296, 41.3943891)
"3129","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1409877, 41.4004486)
"3130","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1402379, 41.4011615)
"3131","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1485041, 41.4009817)
"3132","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1458373, 41.3969619)
"3133","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1450493, 41.39756)
"3134","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1413233, 41.4003477)
"3135","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1435176, 41.3980543)
"3136","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1443531, 41.3979319)
"3137","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1494587, 41.3973827)
"3138","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1517256, 41.3995046)
"3139","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1477098, 41.4004837)
"3140","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.140768, 41.4006114)
"3141","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.139998, 41.4011846)
"3142","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1501551, 41.3985711)
"3143","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1436379, 41.3984635)
"3144","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1450181, 41.3942194)
"3145","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1496775, 41.3977067)
"3146","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1444817, 41.3946373)
"3147","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1447704, 41.3944119)
"3148","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1362923, 41.3970293)
"3149","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1490814, 41.3979317)
"3150","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1370094, 41.3924993)
"3151","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1517791, 41.3995364)
"3152","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1437287, 41.398295)
"3153","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1439707, 41.3950328)
"3154","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1461171, 41.3967478)
"3155","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1482748, 41.400842)
"3156","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1482991, 41.3949406)
"3157","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.142792, 41.3991085)
"3158","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1405097, 41.4008007)
"3159","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1490511, 41.3971538)
"3160","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1459546, 41.3967237)
"3161","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1361786, 41.39703)
"3162","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1385498, 41.4022628)
"3163","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1474931, 41.3955515)
"3164","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1497036, 41.3983014)
"3165","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1479308, 41.4006218)
"3166","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1435217, 41.3985508)
"3167","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1411243, 41.4004966)
"3168","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1397666, 41.4015109)
"3169","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1511262, 41.3991474)
"3170","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1460608, 41.3967907)
"3171","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1467047, 41.3963025)
"3172","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1434461, 41.398765)
"3173","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1398865, 41.4012674)
"3174","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1408391, 41.4007071)
"3175","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1381264, 41.4027394)
"3176","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1381977, 41.397026)
"3177","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1448529, 41.3943478)
"3178","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1466506, 41.3961929)
"3179","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1486239, 41.4010082)
"3180","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1429637, 41.3989797)
"3181","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1453721, 41.397424)
"3182","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1383594, 41.4025646)
"3183","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1437981, 41.3984956)
"3184","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1419526, 41.3997354)
"3185","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1476533, 41.4004481)
"3186","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.148434, 41.3948356)
"3187","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1477123, 41.3955353)
"3188","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1442987, 41.3947807)
"3189","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1371784, 41.3925443)
"3190","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1441353, 41.3949074)
"3191","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1471689, 41.395948)
"3192","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1395385, 41.4016852)
"3193","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1423868, 41.3995618)
"3194","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1413173, 41.4002044)
"3195","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1434636, 41.3985944)
"3196","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1455883, 41.3977363)
"3197","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1385025, 41.3970228)
"3198","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1490533, 41.3943604)
"3199","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1453277, 41.3973472)
"3200","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1463277, 41.3964398)
"3201","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1390153, 41.4019236)
"3202","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1472546, 41.3958829)
"3203","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1402615, 41.4009917)
"3204","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1405509, 41.4033307)
"3205","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1414432, 41.4001063)
"3206","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.145865, 41.3979362)
"3207","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1378453, 41.3970256)
"3208","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1421084, 41.3997665)
"3209","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1384009, 41.3970238)
"3210","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1463423, 41.3965768)
"3211","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1453655, 41.397165)
"3212","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1491621, 41.3944432)
"3213","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1467499, 41.3961186)
"3214","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.144217, 41.394844)
"3215","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1456003, 41.3937651)
"3216","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1434305, 41.3986192)
"3217","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.144404, 41.3986899)
"3218","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.137356, 41.3927822)
"3219","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1364837, 41.3923661)
"3220","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1453785, 41.3973087)
"3221","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1444418, 41.3946686)
"3222","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.147989, 41.40066)
"3223","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1470914, 41.3958538)
"3224","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1478412, 41.3952873)
"3225","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1480239, 41.4006291)
"3226","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1366807, 41.3970306)
"3227","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1493522, 41.3980959)
"3228","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1478195, 41.4005521)
"3229","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1416587, 41.3999465)
"3230","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1415224, 41.4001989)
"3231","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1440805, 41.3981354)
"3232","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1436961, 41.3984199)
"3233","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1358529, 41.3960903)
"3234","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1442141, 41.3981831)
"3235","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1425298, 41.3994561)
"3236","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1380068, 41.397025)
"3237","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1485146, 41.3949345)
"3238","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.147632, 41.3955957)
"3239","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1445614, 41.3945747)
"3240","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1488403, 41.3946852)
"3241","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1454665, 41.3938706)
"3242","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.148609, 41.3946992)
"3243","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1377227, 41.3969387)
"3244","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1404594, 41.4033199)
"3245","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.148801, 41.3945592)
"3246","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1435923, 41.3953316)
"3247","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.143854, 41.3984544)
"3248","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1391129, 41.4018537)
"3249","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.141257, 41.4003973)
"3250","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1374589, 41.3975023)
"3251","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1443857, 41.3980551)
"3252","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1445006, 41.3979699)
"3253","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1467563, 41.3962632)
"3254","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1400538, 41.4011432)
"3255","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1500183, 41.3984874)
"3256","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1417166, 41.4000562)
"3257","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1455019, 41.3976632)
"3258","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.146819, 41.3960661)
"3259","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1433724, 41.3986624)
"3260","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1500199, 41.3977032)
"3261","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.149433, 41.3981472)
"3262","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1436763, 41.3952663)
"3263","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1454295, 41.3972701)
"3264","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1485621, 41.3976311)
"3265","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1427104, 41.3993205)
"3266","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1395398, 41.4015203)
"3267","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.139775, 41.4013501)
"3268","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1497166, 41.3976702)
"3269","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1380284, 41.3927575)
"3270","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1442708, 41.3981405)
"3271","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1384017, 41.4025297)
"3272","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1402026, 41.401034)
"3273","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1394588, 41.4017446)
"3274","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1363276, 41.3925137)
"3275","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1489517, 41.3944425)
"3276","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1475659, 41.3956487)
"3277","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1449584, 41.3974779)
"3278","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1370833, 41.3925229)
"3279","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1440135, 41.3950002)
"3280","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1400503, 41.3969325)
"3281","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1422916, 41.3994821)
"3282","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1397192, 41.4013915)
"3283","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1453773, 41.3939409)
"3284","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.145617, 41.3969776)
"3285","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1483361, 41.4008271)
"3286","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1468079, 41.3962239)
"3287","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.141953, 41.399486)
"3288","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1476282, 41.4003829)
"3289","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1354784, 41.3968478)
"3290","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1401145, 41.4012538)
"3291","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1483927, 41.3948679)
"3292","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.148492, 41.4009242)
"3293","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1378578, 41.3927185)
"3294","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1482891, 41.3950981)
"3295","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1453073, 41.3972118)
"3296","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1493039, 41.3972962)
"3297","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1486841, 41.3977003)
"3298","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1483223, 41.4008708)
"3299","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1416507, 41.4001052)
"3300","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1515945, 41.3994282)
"3301","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1364321, 41.3925436)
"3302","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1460474, 41.3966533)
"3303","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1447544, 41.397777)
"3304","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1374613, 41.3928118)
"3305","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1390539, 41.4018964)
"3306","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1410975, 41.4003673)
"3307","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1399221, 41.4013923)
"3308","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1446154, 41.3978846)
"3309","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.150432, 41.3987356)
"3310","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1373022, 41.3925757)
"3311","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1409327, 41.4004894)
"3312","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1437543, 41.3983763)
"3313","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1486716, 41.4010363)
"3314","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1476576, 41.3954272)
"3315","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.146429, 41.4094254)
