"","taxon.name","cartodb_id","comarca","provincia","nom_comar","sup_comar","geometry"
"1145","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2019916667, 41.396175)
"1146","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2019933333, 41.396225)
"1147","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2019916667, 41.396265)
"1148","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.20106, 41.4138933333)
"1149","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.202045, 41.3955433333)
"1150","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2020566667, 41.3955066667)
"1151","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2020683333, 41.39585)
"1152","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.202065, 41.3961616667)
"1153","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2020933333, 41.395685)
"1154","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.202085, 41.3958616667)
"1155","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.20208, 41.39609)
"1156","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2021, 41.3957833333)
"1157","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.20212, 41.3955183333)
"1158","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2020866667, 41.396545)
"1159","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2020863, 41.3965801)
"1160","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2021316667, 41.3957733333)
"1161","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2021666667, 41.3954466667)
"1162","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2021466667, 41.3958466667)
"1163","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2021733333, 41.39567)
"1164","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2021616667, 41.39606)
"1165","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2021324, 41.3966118)
"1166","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2021633333, 41.39613)
"1167","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.20221, 41.3956383333)
"1168","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.20217, 41.3964616667)
"1169","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2022416667, 41.3955616667)
"1170","Kalanchoe × houghtonii",19,13,"08","Barcelonès",146.29,c(2.2022816667, 41.3952766667)
"1171","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2023066667, 41.39534)
"1172","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2023066667, 41.39536)
"1173","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2023133333, 41.3952616667)
"1174","Senecio angulatus",19,13,"08","Barcelonès",146.29,c(2.2023466667, 41.3953116667)
"1175","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2023316667, 41.395665)
"1176","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2023416667, 41.3958083333)
"1177","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2013566667, 41.4144933333)
"1178","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2023666667, 41.3955233333)
"1179","Kalanchoe × houghtonii",19,13,"08","Barcelonès",146.29,c(2.202405, 41.39525)
"1180","Kalanchoe × houghtonii",19,13,"08","Barcelonès",146.29,c(2.2024016667, 41.3955116667)
"1181","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2018083333, 41.40709)
"1182","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.20241, 41.39599)
"1183","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2024633333, 41.3952283333)
"1184","Senecio angulatus",19,13,"08","Barcelonès",146.29,c(2.202455, 41.3954033333)
"1185","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2024383333, 41.3960116667)
"1186","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2024733333, 41.3956233333)
"1187","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2024816667, 41.395635)
"1188","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2024633333, 41.39599)
"1189","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2024683333, 41.395915)
"1190","Kalanchoe × houghtonii",19,13,"08","Barcelonès",146.29,c(2.2025016667, 41.3953433333)
"1191","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.20248, 41.3959966667)
"1192","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2025016667, 41.3956966667)
"1193","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2025216667, 41.3953316667)
"1194","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2025283333, 41.39544)
"1195","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.20252, 41.395865)
"1196","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2025183333, 41.3959483333)
"1197","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.202525, 41.3958766667)
"1198","Senecio angulatus",19,13,"08","Barcelonès",146.29,c(2.202555, 41.3954383333)
"1199","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.20255, 41.395745)
"1200","Senecio angulatus",19,13,"08","Barcelonès",146.29,c(2.20257, 41.3954183333)
"1201","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.20256, 41.3957033333)
"1202","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2025683333, 41.3959616667)
"1203","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2025833333, 41.3957983333)
"1204","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2025933333, 41.3959166667)
"1205","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2026183333, 41.3954566667)
"1206","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2026083333, 41.3958016667)
"1207","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2026016667, 41.39595)
"1208","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2026266667, 41.395515)
"1209","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2026133333, 41.3959283333)
"1210","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.20262, 41.3958716667)
"1211","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2026333333, 41.39588)
"1212","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2026383333, 41.3958966667)
"1213","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2026816667, 41.3956)
"1214","Lantana camara",19,13,"08","Barcelonès",146.29,c(2.20266, 41.3963333333)
"1215","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2026866667, 41.3958333333)
"1216","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2027066667, 41.3955733333)
"1217","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2027083333, 41.3957383333)
"1218","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2027483333, 41.39543)
"1219","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2027433333, 41.3957933333)
"1220","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.20277, 41.39564)
"1221","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2027683333, 41.3957566667)
"1222","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2027983333, 41.39566)
"1223","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.20279, 41.3961983333)
"1224","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2028266667, 41.395605)
"1225","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2028483333, 41.3953316667)
"1226","Lantana camara",19,13,"08","Barcelonès",146.29,c(2.2028216667, 41.3964866667)
"1227","Lantana camara",19,13,"08","Barcelonès",146.29,c(2.2028583333, 41.3960966667)
"1228","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.20285, 41.396405)
"1229","Lantana camara",19,13,"08","Barcelonès",146.29,c(2.20285, 41.3964266667)
"1230","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2029133333, 41.3957383333)
"1231","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2029166667, 41.395715)
"1232","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.201895, 41.4149966667)
"1233","Senecio angulatus",19,13,"08","Barcelonès",146.29,c(2.2029183333, 41.3958783333)
"1234","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2029166667, 41.3960033333)
"1235","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2029116667, 41.396235)
"1236","Lantana",19,13,"08","Barcelonès",146.29,c(2.2029433333, 41.3959266667)
"1237","Lantana camara",19,13,"08","Barcelonès",146.29,c(2.20294, 41.396155)
"1238","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2029883333, 41.3957533333)
"1239","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2029933333, 41.3957283333)
"1240","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.203005, 41.395785)
"1241","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2030466667, 41.39573)
"1242","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2020366667, 41.415095)
"1243","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2030533333, 41.39617)
"1244","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2030566667, 41.3961566667)
"1245","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.20308, 41.3958566667)
"1246","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.203065, 41.39614)
"1247","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2030783333, 41.396145)
"1248","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.20308, 41.3961933333)
"1249","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2030883333, 41.3961183333)
"1250","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.203125, 41.3958283333)
"1251","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2021783333, 41.4145366667)
"1252","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2031716667, 41.3959966667)
"1253","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.20222, 41.4142883333)
"1254","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2032083333, 41.3958416667)
"1255","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2032166667, 41.39581)
"1256","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2034316667, 41.39579)
"1257","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.20257, 41.4144466667)
"1258","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.202625, 41.415545)
"1259","Kalanchoe × houghtonii",19,13,"08","Barcelonès",146.29,c(2.2036966667, 41.3957216667)
"1260","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2032033333, 41.4068033333)
"1261","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.203905, 41.3958716667)
"1262","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.203945, 41.3958966667)
"1263","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.202945, 41.4149766667)
"1264","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2033916667, 41.4068766667)
"1265","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2039883333, 41.39618)
"1266","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2041469, 41.3956527)
"1267","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2041469, 41.3956527)
"1268","Kalanchoe × houghtonii",19,13,"08","Barcelonès",146.29,c(2.204165, 41.39639)
"1269","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.204325, 41.3962433333)
"1270","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.204345, 41.3958966667)
"1271","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2043266667, 41.3963066667)
"1272","Kalanchoe × houghtonii",19,13,"08","Barcelonès",146.29,c(2.2043666667, 41.39618)
"1273","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2033733333, 41.41529)
"1274","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2045183333, 41.3964683333)
"1275","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.20351, 41.4159133333)
"1276","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2045716667, 41.39649)
"1277","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.20459, 41.3965783333)
"1278","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2046066667, 41.39656)
"1279","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.203595, 41.4156016667)
"1280","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2046633333, 41.3965)
"1281","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2047016667, 41.39629)
"1282","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2047233333, 41.3964033333)
"1283","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2036733333, 41.4162466667)
"1284","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2047733333, 41.39641)
"1285","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.20495, 41.393275)
"1286","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.20491, 41.39641)
"1287","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2039183333, 41.41593)
"1288","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2044583333, 41.40778)
"1289","Kalanchoe × houghtonii",19,13,"08","Barcelonès",146.29,c(2.2048703581, 41.4001106378)
"1290","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2040983333, 41.4166416667)
"1291","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2042183333, 41.416195)
"1292","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2042666667, 41.4164566667)
"1293","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2053683333, 41.3972533333)
"1294","Mesembryanthemum cordifolium",19,13,"08","Barcelonès",146.29,c(2.2053833333, 41.3971466667)
"1295","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2053966667, 41.4076716667)
"1296","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.205505, 41.4180633333)
"1297","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.205745, 41.4172116667)
"1298","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.20576, 41.41785)
"1299","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2063933333, 41.408235)
"1300","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2060932, 41.4182274)
"1301","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2062316667, 41.4180783333)
"1302","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2069583333, 41.40815)
"1303","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.207075, 41.4084316667)
"1304","Lantana",19,13,"08","Barcelonès",146.29,c(2.2078060359, 41.3966158452)
"1305","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.206715, 41.4186583333)
"1306","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2069833333, 41.4186783333)
"1307","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.20698, 41.4195133333)
"1308","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2076616667, 41.4087866667)
"1309","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2073416667, 41.4186416667)
"1310","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2079033333, 41.4083516667)
"1311","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2079416667, 41.418845)
"1312","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2085766667, 41.4092033333)
"1313","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2084166667, 41.4198283333)
"1314","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2092616667, 41.4090733333)
"1315","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.20927, 41.4092416667)
"1316","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.20945, 41.4089216667)
"1317","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2094366667, 41.4092983333)
"1318","Kalanchoe × houghtonii",19,13,"08","Barcelonès",146.29,c(2.2067515459, 41.468441664)
"1319","Kalanchoe × houghtonii",19,13,"08","Barcelonès",146.29,c(2.2067944612, 41.4684618077)
"1320","Kalanchoe × houghtonii",19,13,"08","Barcelonès",146.29,c(2.2068185906, 41.4684685907)
"1321","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.21016, 41.4091066667)
"1322","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2102233333, 41.4092966667)
"1323","Kalanchoe × houghtonii",19,13,"08","Barcelonès",146.29,c(2.2111292928, 41.397574232)
"1324","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2109266667, 41.4090616667)
"1325","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2111633333, 41.4094616667)
"1326","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2112916667, 41.4093416667)
"1327","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2113966667, 41.4096116667)
"1328","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2115533333, 41.4095966667)
"1329","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2117766667, 41.409715)
"1330","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2122566667, 41.4099133333)
"1331","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2122866667, 41.4099783333)
"1332","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.212625, 41.4101266667)
"1333","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2128833333, 41.41031)
"1334","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2131716667, 41.41016)
"1335","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.2131923, 41.4101384)
"1337","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.2258533333, 41.4648383333)
"1338","Lantana",19,13,"08","Barcelonès",146.29,c(2.236677669, 41.4643322916)
"1339","Senecio angulatus",19,13,"08","Barcelonès",146.29,c(2.2418115847, 41.48549126)
"1340","Senecio angulatus",19,13,"08","Barcelonès",146.29,c(2.2503238264, 41.4761678176)
"1341","Mirabilis jalapa",19,13,"08","Barcelonès",146.29,c(2.2535780165, 41.4575805282)
"1342","Lantana camara",19,13,"08","Barcelonès",146.29,c(2.252456015, 41.4784039837)
"1343","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1405182, 41.3955732)
"1344","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1393517, 41.394459)
"1345","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1416111, 41.3939175)
"1346","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1405298, 41.395734)
"1347","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1394109, 41.3945275)
"1348","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1399499, 41.39515)
"1349","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1402972, 41.3954883)
"1350","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1408787, 41.3946469)
"1351","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.139331, 41.3944407)
"1352","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1405385, 41.3939504)
"1353","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1411345, 41.3938399)
"1354","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1403715, 41.3955491)
"1355","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.140319, 41.3955538)
"1356","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1395209, 41.3942257)
"1357","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1400502, 41.3940907)
"1358","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1398757, 41.3950659)
"1359","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1404607, 41.3957185)
"1360","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1400948, 41.3952011)
"1361","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1395618, 41.39468)
"1362","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1406078, 41.3950171)
"1363","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.139961, 41.3951612)
"1364","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1393098, 41.3944143)
"1365","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1400329, 41.3952199)
"1366","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1407756, 41.3948416)
"1367","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1408864, 41.3954845)
"1368","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1400434, 41.3951269)
"1369","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.140428, 41.3956972)
"1370","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1400104, 41.3940898)
